412	2	0	2	.	0	.	1	0	0	2	4	2	1	1	4	2
413	3	2	3	.	.	.	3	3	2	2	3	3	2	2	3	2
414	2	.	1	.	0	.	2	3	1	2	2	3	2	1	2	1
415	4	4	2	1	0	.	0	1	1	4	3	3	3	3	4	1
416	3	3	4	1	1	1	2	3	2	2	2	4	3	3	3	2
417	4	2	2	1	.	.	2	3	1	2	.	.	2	2	2	3
418	3	0	0	0	.	.	2	.	0	0	1	0	2	1	0	1
419	4	2	2	2	.	0	3	2	.	1	1	0	2	3	2	3
420	3	4	4	1	0	1	1	1	2	3	3	0	3	3	2	2
421	0	2	0	0	.	.	0	0	0	2	.	.	0	1	.	4
422	3	1	1	1	.	2	0	1	3	1	3	2	2	2	1	2
423	0	2	2	0	.	.	2	4	1	.	.	1	3	3	4	1
424	0	0	2	0	0	0	1	0	0	.	0	2	2	1	1	4
425	3	0	2	1	0	.	2	0	.	1	.	1	0	0	.	0
426	4	.	2	0	.	1	2	.	.	2	2	2	.	.	.	4
427	2	2	3	1	1	.	3	2	1	2	2	2	2	2	2	3
428	3	2	2	1	.	.	2	3	3	2	3	4	3	2	3	2
429	2	2	1	1	.	1	1	2	1	3	2	2	1	2	2	2
430	4	2	3	1	0	0	2	2	2	3	2	2	2	2	2	3
431	4	1	1	.	.	.	2	3	1	3	2	3	3	2	.	2
432	4	2	4	1	.	.	3	4	3	4	.	3	3	3	4	2
433	2	1	2	1	2	0	1	.	1	3	2	2	3	3	3	2
434	4	2	3	1	0	2	2	3	2	3	3	3	2	2	2	2
435	2	.	2	.	0	.	3	.	.	3	2	3	2	2	.	2
436	2	0	0	0	.	.	2	4	3	3	.	3	2	1	3	4
437	4	1	2	1	.	2	4	4	0	2	3	2	3	3	2	2
438	4	2	2	.	.	1	1	2	2	3	2	2	2	2	1	2
439	4	3	2	1	0	.	3	2	2	3	3	4	2	2	3	2
440	4	1	3	0	.	1	3	3	.	2	1	.	2	2	4	3
441	.	2	.	2	.	.	3	3	2	.	.	.	.	.	.	3
442	4	3	2	1	1	2	2	2	2	3	.	3	2	2	2	1
443	3	3	3	.	0	.	2	3	.	3	3	2	2	2	2	2
444	0	0	2	1	0	0	2	2	3	1	0	3	1	1	2	2
445	0	0	0	.	0	1	4	0	0	0	0	0	0	1	0	4
446	0	1	2	.	.	.	1	0	1	2	1	1	0	0	1	4
447	1	1	3	1	0	2	2	2	0	2	1	3	2	2	4	2
448	1	2	1	1	.	0	1	1	.	2	2	2	2	2	0	2
449	2	1	2	0	0	1	2	2	2	1	3	2	2	2	2	3
450	1	0	3	0	0	0	1	1	1	1	3	1	0	0	1	2
451	2	3	2	1	1	1	1	1	1	1	2	2	1	2	1	3
452	4	3	2	1	0	.	3	4	3	3	3	4	2	2	3	3
453	1	0	3	0	.	.	.	.	.	1	1	.	.	.	.	.
454	3	2	1	0	.	.	0	0	0	3	1	0	1	2	1	2
455	4	0	1	.	0	1	2	1	0	3	2	2	2	2	1	2
456	4	4	0	1	.	0	0	0	0	3	4	0	1	2	1	4
457	4	2	3	.	.	.	1	1	0	2	2	2	2	2	2	2
458	1	0	2	0	1	2	0	1	1	1	1	3	3	2	3	2
459	2	0	0	0	0	.	0	0	0	4	0	.	0	0	1	4
460	3	0	1	1	.	0	3	1	0	2	1	2	1	0	4	2
461	2	1	2	0	.	0	2	2	.	2	0	2	0	2	4	2
462	4	0	3	2	2	2	2	4	3	4	4	4	4	4	4	2
463	3	3	2	0	0	.	0	0	0	3	1	0	0	1	0	3
464	1	3	1	2	1	2	2	4	3	3	2	2	4	2	2	3
465	2	2	2	1	1	1	2	2	2	2	2	2	2	2	2	2
466	2	2	2	1	1	1	2	2	.	2	2	.	2	2	2	2
467	4	3	4	1	.	1	3	3	2	0	2	4	4	4	4	1
468	0	0	4	1	0	0	1	0	1	1	0	0	0	0	4	2
469	1	3	3	.	0	0	2	1	0	3	2	3	2	2	4	3
470	1	2	0	0	0	0	1	1	1	.	1	2	2	2	2	2
471	3	2	3	1	.	.	3	.	3	2	2	3	3	3	3	2
472	3	3	2	1	1	1	2	2	1	2	2	3	2	2	2	2
473	.	.	.	.	1	1	1	0	.	1	.	3	2	2	1	2
474	3	3	2	.	.	.	2	2	2	2	2	4	2	3	3	2
475	3	3	2	0	.	.	1	2	1	3	1	1	0	1	2	1
476	4	3	2	0	1	.	1	1	0	0	3	1	1	2	2	3
477	3	.	2	2	.	.	1	0	2	.	.	1	1	1	1	2
478	3	4	2	2	.	2	4	2	2	2	2	2	3	3	4	2
479	2	1	3	2	.	0	2	2	1	3	2	1	1	1	0	1
480	2	3	4	1	1	.	1	.	1	.	.	.	1	0	1	2
481	3	4	3	2	0	.	2	2	3	4	3	4	3	3	3	3
482	4	4	4	2	.	1	2	3	3	4	2	3	2	2	4	3
483	3	0	2	0	0	.	1	1	0	1	0	2	2	1	0	2
484	3	1	2	0	0	0	1	1	0	1	0	1	0	1	2	2
485	1	1	1	1	1	.	1	1	1	2	2	1	2	1	.	3
486	2	1	3	.	.	.	2	2	2	2	2	2	2	.	.	2
487	4	3	3	1	1	.	2	4	1	2	3	4	4	3	4	2
488	.	.	2	.	0	.	2	2	.	2	.	3	.	2	2	3
489	4	3	3	.	.	.	2	2	2	2	3	2	2	2	2	3
490	4	.	2	2	.	.	1	2	1	2	0	2	1	1	3	3
491	1	1	2	0	.	.	2	1	.	3	2	2	2	2	2	2
492	1	3	0	0	.	0	1	0	3	.	0	2	0	0	1	4
493	.	.	.	.	.	.	.	.	0	0	0	0	0	0	0	.
494	2	2	1	.	.	.	2	0	1	1	1	0	.	.	.	2
495	1	1	3	1	1	1	0	2	0	3	2	2	2	2	2	2
496	2	2	2	1	1	1	0	0	0	0	1	2	2	3	3	3
497	2	2	2	1	1	1	2	2	2	3	3	0	2	2	2	2
498	2	2	2	1	0	1	2	2	2	3	3	2	2	2	2	2
499	1	2	3	0	0	.	2	2	0	2	0	1	1	1	2	2
500	2	1	1	0	0	.	0	0	0	1	.	2	0	0	0	3
501	4	.	3	1	.	2	0	0	.	1	0	0	0	0	0	2
502	4	0	2	0	0	1	1	0	2	3	2	2	0	0	0	4
503	2	0	1	1	0	0	1	1	1	0	1	2	2	1	1	3
504	3	3	4	0	0	2	4	4	1	1	0	4	4	4	4	2
505	2	2	2	2	.	.	1	1	1	1	.	1	2	2	2	3
506	4	0	0	2	2	2	1	4	1	0	0	2	2	2	2	4
507	3	1	1	0	0	0	1	1	1	1	1	2	1	1	1	3
508	0	0	2	0	0	1	0	0	1	2	0	1	0	0	0	3
509	0	0	1	0	0	0	0	0	0	1	2	1	0	0	0	3
510	0	4	3	1	.	2	1	2	3	1	.	2	3	1	3	2
511	2	3	3	.	.	.	1	2	3	4	4	3	3	3	3	2
512	4	0	4	0	0	2	1	2	0	4	0	2	2	2	1	2
513	3	2	2	0	0	1	2	1	0	2	2	1	1	1	.	2
514	1	0	1	0	0	1	1	0	0	0	0	0	0	0	4	4
515	2	2	3	1	.	.	0	.	0	2	.	2	2	2	2	0
516	0	0	4	.	0	2	1	2	2	3	2	2	1	1	0	4
517	1	4	3	1	0	2	1	1	0	3	2	2	0	0	2	3
518	2	2	2	1	0	0	1	2	1	2	2	2	2	2	2	1
519	2	2	2	1	1	1	2	2	1	2	3	2	3	2	2	2
520	1	0	3	2	0	0	0	2	.	1	1	2	1	1	1	4
521	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
522	4	3	2	1	.	0	2	2	.	2	2	3	2	.	.	2
523	1	1	2	0	0	1	.	.	0	3	1	.	.	2	2	.
524	3	3	3	1	1	1	4	3	1	3	3	4	3	2	2	3
525	2	2	2	1	1	1	2	2	.	2	2	2	2	2	2	2
526	0	1	1	2	0	0	1	2	1	3	2	1	2	3	3	1
527	3	4	2	2	2	2	1	4	2	1	1	2	1	1	1	3
528	.	.	.	0	0	0	0	0	0	0	0	.	0	.	.	0
529	2	2	.	2	1	1	3	1	1	3	2	3	2	4	3	2
530	.	1	3	0	0	1	1	1	1	1	0	3	0	1	2	3
531	.	.	.	.	.	.	2	2	0	2	1	.	.	.	.	2
532	.	.	.	1	1	1	.	.	1	.	.	1	.	.	.	.
533	3	0	4	.	.	1	2	2	1	2	1	3	2	2	2	2
534	1	1	2	1	.	1	1	2	2	2	2	2	2	2	3	2
535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
536	1	1	1	1	.	2	1	0	0	1	1	0	2	1	1	3
537	.	3	4	1	1	1	0	2	2	3	3	.	4	3	1	2
538	4	.	4	0	.	.	2	2	2	2	2	4	2	2	2	3
539	0	2	3	0	.	1	3	1	2	3	2	2	2	2	4	2
540	2	3	2	1	1	1	2	2	.	2	2	2	1	2	2	1
541	0	0	2	.	1	.	2	2	.	.	.	0	2	1	2	4
542	0	0	2	0	0	1	1	1	.	0	1	.	0	0	0	3
543	2	2	2	1	1	2	2	2	1	2	2	2	1	2	2	2
544	2	0	2	.	0	2	2	1	1	2	0	4	2	2	3	2
545	3	2	4	1	0	1	2	2	1	2	2	3	3	3	3	3
546	3	1	2	0	.	1	2	2	1	2	2	2	1	1	3	2
547	3	1	2	0	.	1	2	2	1	2	2	2	2	2	3	2
548	1	1	2	1	0	1	2	2	1	2	2	2	2	2	2	2
549	4	2	4	0	0	1	1	2	2	1	2	4	3	3	3	3
550	4	3	4	1	.	1	2	3	3	1	2	4	.	2	4	1
551	3	1	2	1	1	1	1	3	2	3	2	2	3	3	3	2
552	4	4	2	0	1	2	2	3	2	1	2	4	2	3	4	2
553	2	.	2	0	1	0	3	1	2	2	2	2	2	4	0	3
554	2	0	2	0	0	2	2	2	0	2	2	4	1	2	2	0
555	3	3	2	.	.	0	2	2	2	.	.	.	.	.	.	3
556	3	3	1	1	0	1	3	3	2	3	2	4	3	2	3	2
557	2	1	2	1	0	2	2	1	1	2	2	2	2	2	1	2
558	4	2	3	0	0	2	0	1	1	2	.	2	1	2	4	1
559	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
560	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
561	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
562	3	2	3	1	1	1	2	2	0	3	3	2	2	2	2	2
563	.	2	2	0	0	1	0	0	.	.	.	.	.	.	.	0
564	.	.	.	.	.	.	.	.	.	2	2	3	.	.	.	.
565	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
566	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
567	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
568	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
569	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.
570	2	2	2	.	.	.	2	2	0	1	2	.	.	.	.	2
571	2	3	2	1	2	2	3	2	1	3	2	3	2	4	2	4
572	0	1	1	0	0	0	1	2	.	.	.	.	.	.	.	3
573	3	2	3	2	1	.	2	1	1	2	4	1	3	3	2	3
574	2	4	4	2	2	2	4	4	1	2	2	2	3	3	2	4
575	.	.	2	0	0	0	.	.	.	.	.	3	4	3	1	.
576	3	3	2	0	1	.	0	0	0	2	1	0	2	1	3	3
577	2	2	2	1	.	1	2	2	2	3	3	3	3	2	3	1
578	2	0	3	0	0	1	2	.	.	2	3	1	.	0	1	3
579	4	0	4	0	0	0	0	0	0	4	4	3	2	2	2	4
580	4	4	4	0	.	2	2	2	3	2	3	4	4	4	4	2
581	1	3	3	2	1	.	1	3	1	2	.	1	4	3	1	0
582	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
583	2	2	2	1	1	1	2	2	0	2	0	1	2	2	2	2
584	0	0	0	.	.	.	.	.	0	.	.	.	.	.	.	.
585	0	0	4	2	0	2	0	0	0	0	3	1	4	0	0	4
586	3	.	3	.	.	1	2	3	3	2	3	4	3	2	2	2
587	4	.	3	.	.	1	0	3	0	1	2	4	3	3	3	3
588	3	0	1	0	0	0	3	0	1	0	0	0	0	0	1	4
589	4	0	1	0	0	0	1	2	0	2	1	1	0	2	3	3
590	3	3	3	0	0	.	1	4	0	0	2	3	0	1	4	3
591	3	3	2	1	1	1	2	3	2	1	2	3	3	2	4	4
592	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4
593	2	0	0	1	0	.	1	2	0	2	1	1	2	2	0	3
594	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
595	3	2	3	1	1	2	3	4	2	2	3	2	4	3	3	3
596	2	1	4	2	0	2	3	4	1	0	2	1	2	3	3	3
597	0	0	0	.	1	.	2	1	0	1	2	2	2	2	2	2
598	3	3	4	1	1	.	.	3	2	2	2	2	2	2	2	2
599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
600	4	4	4	1	1	1	4	4	1	4	3	3	4	3	3	4
601	4	2	3	0	.	.	3	3	.	0	1	3	2	4	2	3
602	2	4	2	1	0	0	4	2	0	3	2	3	3	3	4	3
603	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
604	0	0	0	0	1	1	2	2	1	2	3	4	0	1	3	1
605	0	0	.	0	0	.	.	.	.	1	.	2	.	.	.	.
606	4	4	2	.	0	.	1	2	0	3	2	1	2	2	3	2
607	0	0	3	0	0	.	0	0	1	0	3	2	2	1	2	3
608	4	0	4	0	.	.	4	0	.	0	4	.	.	.	.	4
609	3	3	2	1	.	1	2	2	2	2	2	4	2	2	3	3
610	4	.	2	0	0	1	0	0	3	2	1	2	1	1	2	3
611	3	2	2	1	.	1	1	1	0	2	2	2	2	2	2	3
612	3	2	3	0	.	1	1	2	2	2	1	2	2	3	3	2
613	2	.	2	0	.	.	2	3	1	0	0	4	.	2	3	2
614	.	.	3	.	.	1	2	.	1	2	.	4	.	.	.	3
615	0	0	2	1	.	0	2	2	1	3	2	0	2	2	3	2
616	3	2	1	0	0	.	1	1	0	1	2	2	2	2	3	3
617	.	.	.	0	.	.	0	0	.	1	.	1	.	.	4	2
618	3	0	3	0	.	.	1	1	1	2	2	3	2	3	3	3
619	3	0	3	1	1	.	3	3	1	2	2	4	3	2	2	3
620	0	0	2	0	0	2	2	2	1	3	1	2	1	1	3	2
621	4	0	4	0	0	.	0	0	.	1	4	2	3	3	4	4
622	0	0	2	.	1	1	2	2	3	0	0	2	3	3	4	2
623	0	0	0	0	0	0	0	0	0	3	3	1	1	1	1	4
624	2	1	2	0	0	0	2	2	1	2	2	3	1	2	.	3
625	3	1	2	2	0	0	3	2	1	2	.	2	2	3	3	2
626	2	1	2	1	0	2	2	2	1	2	2	2	3	2	2	4
627	.	.	0	.	.	1	2	3	2	3	1	3	1	3	4	2
628	3	0	4	0	0	1	0	4	1	1	4	3	4	3	4	4
629	0	0	3	0	0	.	2	1	0	1	1	1	0	0	4	4
630	0	0	3	1	1	1	2	2	0	2	2	4	3	2	2	3
631	4	0	4	0	.	.	2	2	2	2	1	3	3	3	3	3
632	3	0	2	0	0	.	2	1	.	1	1	4	1	2	4	3
633	2	2	1	1	0	0	1	1	.	1	2	2	1	2	3	3
634	2	0	3	1	0	.	2	1	1	2	2	1	1	1	1	2
635	4	3	4	.	.	.	2	4	0	3	3	4	3	4	4	2
636	3	3	3	.	.	.	.	.	.	.	.	.	.	.	.	.
637	2	2	3	.	0	.	0	2	1	2	2	2	0	2	3	2
638	1	0	1	1	0	0	1	1	0	1	1	2	1	1	1	1
639	3	0	2	0	0	.	0	1	.	1	0	.	2	1	3	2
640	.	.	3	1	0	0	2	4	2	2	1	2	2	2	2	2
641	4	4	1	1	0	2	0	1	0	2	2	2	2	3	2	2
642	2	2	2	1	.	1	2	2	2	2	2	4	3	3	2	2
643	.	.	3	.	.	.	.	3	.	.	3	3	.	.	.	2
644	2	0	3	1	0	.	2	2	1	2	2	3	2	2	.	2
645	2	3	1	1	1	.	2	3	1	3	1	3	3	2	.	1
646	.	.	.	1	.	0	1	1	0	1	2	1	2	1	2	3
647	4	1	2	1	.	.	1	2	.	1	3	1	2	2	2	3
648	4	4	2	.	.	1	2	0	1	0	1	3	2	3	2	1
649	1	1	0	0	0	1	1	0	0	0	0	0	0	0	1	3
650	1	1	3	.	0	.	1	1	0	2	1	1	.	.	.	1
651	0	0	.	0	0	0	1	0	1	0	0	0	2	0	2	4
652	1	0	1	1	0	0	1	0	1	1	1	0	1	1	0	4
653	2	2	2	0	.	.	2	3	1	3	.	3	3	3	3	3
654	1	2	1	0	0	.	1	1	1	3	2	2	3	2	2	2
655	.	1	.	.	.	.	4	2	2	3	2	2	2	2	2	3
656	4	0	4	1	0	0	0	2	2	2	2	2	2	2	1	3
657	3	2	2	1	2	.	3	2	0	2	3	1	3	2	2	2
658	0	0	2	0	0	0	0	0	0	0	0	0	2	1	1	2
659	4	0	3	1	0	.	2	1	0	1	3	.	2	3	1	3
660	3	.	2	.	.	.	2	2	3	3	2	2	2	2	.	3
661	4	2	0	1	0	0	1	3	1	4	3	2	3	2	4	4
662	2	.	2	1	.	1	2	2	2	3	.	2	2	.	3	1
663	0	0	3	1	0	0	1	1	0	1	0	1	1	1	1	3
664	2	1	1	0	0	0	0	1	1	1	.	1	2	2	2	3
665	.	.	.	.	.	.	0	.	.	2	2	.	.	.	2	2
666	3	1	1	0	.	0	2	1	2	2	2	2	1	1	2	3
667	4	.	.	1	1	.	4	4	1	2	4	2	3	4	.	4
668	0	0	2	0	1	.	0	0	0	1	0	2	2	3	.	3
669	1	0	2	1	0	.	2	3	0	2	1	4	0	2	2	2
670	2	1	1	0	0	0	0	1	0	0	2	2	0	0	2	3
671	2	4	2	1	0	1	2	2	2	2	3	3	3	2	1	3
672	3	0	2	0	0	0	0	0	0	2	1	2	0	1	2	2
673	0	1	3	1	.	.	2	2	.	1	2	2	1	2	0	1
674	0	0	.	0	0	0	3	3	3	2	.	2	.	3	4	2
675	3	1	3	1	.	.	1	3	3	2	1	4	2	4	4	2
676	3	1	3	1	0	.	2	2	2	2	3	2	2	2	2	2
677	.	.	.	0	.	0	1	1	.	0	.	2	.	2	4	2
678	3	3	4	1	1	1	1	1	2	1	2	2	1	2	2	3
679	0	1	2	0	0	0	1	1	2	2	3	1	2	1	0	3
680	3	.	3	1	.	.	1	2	2	3	3	2	3	3	3	3
681	3	.	.	.	.	.	4	4	2	2	3	4	3	3	3	2
682	4	2	2	1	.	.	2	.	1	0	2	2	2	2	2	0
683	3	2	3	2	1	1	3	2	1	0	3	3	2	3	4	2
684	1	1	2	0	.	1	1	1	1	2	1	2	2	2	3	1
685	3	1	3	0	0	0	0	2	3	2	2	3	2	2	3	2
686	3	1	2	0	0	0	1	1	1	0	1	2	2	2	1	2
687	.	3	3	.	0	0	2	2	3	2	3	3	4	4	4	2
688	0	.	2	0	0	1	1	1	.	.	.	.	.	.	.	2
689	0	0	2	0	0	0	1	0	0	1	1	0	1	1	1	2
690	.	.	2	0	.	0	1	1	0	2	1	2	0	1	.	3
691	1	0	2	1	0	.	1	1	0	2	1	2	1	1	2	1
692	4	3	3	.	.	1	2	0	2	2	2	2	2	3	3	4
693	0	0	3	0	0	.	1	2	3	0	1	2	1	1	2	3
694	1	2	.	.	.	.	2	.	.	.	.	1	.	0	.	1
695	3	.	0	.	.	.	0	0	0	1	0	0	0	0	1	3
696	3	1	2	1	.	1	3	2	1	1	2	3	2	1	3	3
697	2	1	2	0	.	.	1	2	.	2	3	2	2	2	2	4
698	3	2	0	2	.	2	0	1	0	0	.	2	1	1	4	4
699	.	0	3	0	1	.	0	3	.	0	.	2	1	3	2	3
700	3	1	3	1	0	.	1	2	3	2	2	2	2	2	3	3
701	.	.	3	0	0	0	1	2	0	1	0	2	0	2	3	2
702	3	0	0	1	0	1	0	2	2	0	2	2	0	1	2	3
703	2	4	4	0	.	.	2	1	3	1	3	2	0	1	2	2
704	3	3	2	.	0	.	2	2	0	1	2	3	3	3	0	4
705	4	1	2	0	0	.	2	2	2	2	0	4	2	2	2	3
706	4	2	3	1	.	2	2	2	3	0	2	2	2	2	3	2
707	4	3	2	0	0	0	2	2	1	1	1	3	0	1	3	3
708	4	4	0	.	.	1	3	3	3	2	3	3	2	2	4	1
709	4	.	.	.	.	.	.	.	.	4	4	4	4	4	4	.
710	4	0	0	.	0	1	2	0	1	2	0	3	2	1	0	2
711	2	4	4	1	2	1	1	3	2	2	1	2	3	3	2	4
712	4	3	2	0	.	.	1	3	2	1	3	4	3	3	4	4
713	4	2	2	1	.	.	1	2	1	1	3	2	3	2	3	2
714	2	1	3	0	.	.	3	1	1	0	1	2	2	2	1	2
715	0	4	1	0	.	.	2	2	2	2	.	2	0	0	3	3
716	3	3	2	.	.	.	0	0	1	0	0	0	3	3	1	4
717	4	3	2	2	0	2	4	4	0	3	3	2	3	2	3	0
718	4	0	4	2	.	.	1	1	3	2	3	2	3	3	3	3
719	2	2	3	.	.	.	1	3	2	2	2	2	2	2	2	2
720	2	0	3	0	0	1	0	0	1	0	0	0	0	0	4	3
721	3	2	2	.	.	.	3	3	2	2	2	2	3	3	2	2
722	4	0	3	.	.	1	0	0	.	4	1	0	1	2	.	2
723	1	0	0	.	.	.	.	.	.	.	.	0	1	1	3	4
724	0	0	2	0	0	0	0	0	1	1	1	1	1	0	2	4
725	2	1	4	.	.	.	.	2	1	4	1	2	2	2	2	4
726	1	0	1	0	0	1	1	2	2	1	2	2	2	1	3	3
727	0	3	4	1	.	.	4	4	3	3	4	4	3	2	3	4
728	3	1	3	0	0	1	0	1	0	2	3	1	1	2	2	4
729	3	1	2	.	1	.	2	1	.	1	.	.	1	1	.	3
730	4	0	2	1	.	.	2	0	2	2	1	2	3	3	1	3
731	.	.	2	1	0	0	1	1	2	1	.	2	.	1	1	3
732	3	.	2	1	.	2	2	2	2	2	3	3	2	3	3	2
733	3	0	1	0	0	1	1	2	1	1	2	2	2	2	1	3
734	3	2	2	1	.	0	2	3	1	2	2	2	2	2	0	3
735	3	3	3	.	.	1	2	3	2	3	2	2	3	3	2	2
736	3	0	2	1	0	2	0	2	2	2	3	2	2	2	2	2
737	4	.	4	1	1	2	4	3	1	4	4	4	4	4	4	4
738	3	1	2	.	0	.	2	1	3	1	3	2	2	1	2	2
739	2	1	3	1	1	1	2	1	0	1	1	1	3	3	4	3
740	4	4	4	0	1	2	3	4	3	3	3	4	4	3	3	4
741	4	0	.	.	.	.	.	.	3	2	.	4	.	.	.	.
742	0	4	3	.	.	.	0	0	3	4	0	3	0	0	4	2
743	3	.	3	.	.	2	0	1	.	3	2	2	3	3	3	1
744	3	.	2	1	.	1	3	2	1	0	4	2	2	2	3	2
745	4	.	2	2	0	.	0	2	3	1	2	4	0	2	3	2
746	4	4	4	.	0	.	2	2	2	2	2	3	3	3	3	2
747	2	0	2	0	0	2	0	0	1	2	0	2	2	2	.	2
748	2	.	2	2	1	1	1	2	1	2	2	2	3	2	3	3
749	4	0	3	0	0	0	0	3	1	2	2	3	2	2	1	3
750	0	0	0	2	0	.	0	2	0	0	0	2	2	2	2	1
751	0	0	1	.	0	0	3	3	.	0	2	4	3	2	3	4
752	.	.	2	.	.	.	2	2	.	2	2	2	.	.	3	2
753	0	0	3	0	.	1	1	2	0	2	2	2	3	3	2	4
754	2	.	.	0	0	.	2	2	1	.	.	3	2	2	3	2
755	4	4	4	2	2	2	4	4	0	0	0	0	0	3	4	4
756	.	0	2	.	.	.	2	3	.	4	3	3	2	3	1	2
757	2	.	.	0	0	.	1	.	.	.	.	1	3	3	2	3
758	0	0	4	1	0	0	0	0	1	2	0	0	0	0	0	4
759	2	0	2	1	.	.	2	3	.	0	3	4	3	3	3	3
760	4	0	0	1	2	2	0	3	0	1	1	2	2	1	2	3
761	0	0	0	0	0	.	0	0	0	2	0	0	0	0	0	3
762	2	.	3	.	.	.	.	3	2	2	2	3	3	2	3	3
763	2	0	3	1	2	.	2	2	0	3	0	4	1	1	4	3
764	4	0	2	1	0	.	2	0	0	2	2	1	1	1	1	3
765	4	.	4	.	.	2	2	2	3	.	.	3	.	.	.	.
766	.	.	2	.	.	.	.	.	.	.	.	.	.	.	.	.
767	0	.	3	1	.	1	2	0	1	2	0	2	1	2	2	3
768	2	0	1	0	0	.	0	1	0	2	1	4	1	4	2	4
769	.	.	2	2	.	.	2	3	.	2	2	4	2	.	2	3
770	4	3	3	1	.	.	2	4	2	2	3	4	3	3	2	2
771	2	2	3	.	0	1	2	3	2	2	2	3	2	3	1	1
772	2	2	3	1	0	0	1	2	1	2	2	3	2	2	3	3
773	4	.	4	0	0	.	2	2	3	2	2	2	2	2	.	2
774	4	.	2	.	.	.	1	.	.	4	2	1	3	.	3	2
775	2	0	3	.	.	.	2	3	1	3	1	3	2	3	3	3
776	.	0	1	1	0	1	3	2	0	2	0	1	2	1	3	4
777	2	3	3	2	2	1	1	4	2	3	3	3	3	3	3	3
778	3	3	0	1	.	1	3	2	3	2	3	3	2	2	4	2
779	4	0	0	1	2	.	2	2	1	3	0	.	4	3	2	3
780	2	1	2	1	1	1	0	2	2	2	1	2	2	2	2	3
781	3	2	2	.	0	.	1	2	0	1	1	2	1	2	0	3
782	2	1	2	0	1	.	0	.	0	4	.	2	.	.	.	0
783	.	.	3	0	0	0	2	2	0	1	2	3	2	2	2	2
784	3	1	1	1	.	.	.	.	.	.	.	.	.	.	.	3
785	.	.	1	1	.	.	2	2	.	3	2	2	1	2	2	1
786	.	0	4	.	.	.	2	2	1	2	3	2	2	2	3	3
787	1	2	1	1	1	1	1	2	2	1	2	2	2	2	2	2
788	2	0	2	2	0	1	0	1	3	3	1	1	1	2	4	3
789	3	3	0	.	.	.	4	1	2	1	.	3	2	3	1	3
790	0	0	2	0	0	1	1	0	1	.	.	.	.	.	.	3
791	4	2	2	1	.	1	1	2	.	2	3	2	3	3	3	3
792	3	0	1	0	0	.	2	3	1	2	0	1	3	2	3	2
793	2	3	2	1	.	.	2	3	.	3	.	3	3	3	2	3
794	.	0	2	.	.	1	2	2	.	0	1	1	.	1	2	2
795	2	0	3	.	.	.	2	3	2	2	1	3	1	2	.	3
796	.	.	3	0	.	.	1	2	.	.	.	3	.	1	3	2
797	4	4	4	1	1	1	2	2	3	3	4	3	3	4	4	2
798	1	0	4	1	.	.	1	3	1	1	1	1	1	2	1	3
799	1	0	3	0	0	2	0	3	2	2	3	1	0	0	2	3
800	4	3	4	2	1	.	1	.	2	3	2	2	2	2	3	4
801	2	2	2	1	1	1	.	.	.	.	.	.	.	.	.	4
802	4	4	3	1	.	.	2	3	0	4	2	.	2	.	.	4
803	0	0	2	1	0	1	1	0	0	0	1	3	1	2	2	2
804	0	0	2	0	0	0	0	0	2	2	2	.	2	2	.	4
805	1	2	2	0	0	1	0	0	0	3	1	0	1	0	4	1
806	3	1	4	0	.	2	1	2	1	2	2	3	2	2	1	3
807	3	0	4	0	0	0	1	2	0	2	0	1	0	1	2	2
808	0	0	2	0	0	0	0	0	0	0	0	1	0	0	1	3
809	3	2	3	1	.	.	3	4	.	2	3	4	3	3	.	1
810	4	3	.	2	2	2	4	4	3	4	3	4	4	4	4	4
811	2	3	4	1	.	.	1	2	2	2	2	2	.	.	.	1
812	0	2	3	1	.	1	2	2	1	3	3	3	3	3	3	2
813	.	.	.	.	.	.	1	0	0	2	.	1	0	2	3	2
814	3	1	2	1	1	.	1	2	1	2	1	3	.	.	.	2
815	2	3	3	1	0	.	3	4	3	4	2	3	3	4	.	2
816	.	3	.	.	.	.	.	.	.	1	.	4	3	3	.	3
817	3	2	4	1	.	1	3	3	1	1	2	4	3	2	2	4
818	4	4	4	1	2	1	4	3	3	4	4	4	4	4	4	4
819	3	.	2	.	.	.	2	2	.	2	.	0	.	2	.	2
820	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
821	.	.	2	0	.	.	.	.	.	.	.	.	.	.	.	.
822	2	2	2	1	1	1	2	2	1	.	.	.	.	.	.	2
